date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:42:12	37483/37483	---MCZ	200	added ('OK')	text/html	etag:W/%22e3207934c6266e3231e4b41e72fe05d4%22	https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508?index=48	abronal-template/themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/512205080668.html	(from https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508)
09:42:13	37483/37483	---MCZ	200	added ('OK')	text/html	etag:W/%22ffa72c4439be948ff24f98b354e342d9%22	https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508?index=49	abronal-template/themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/512205082501.html	(from https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508)
09:42:28	37483/37483	---MCZ	200	added ('OK')	text/html	etag:W/%22c29ed10f42a09ef53c77f800c855c859%22	https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508?index=50	abronal-template/themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/512205083433.html	(from https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508)
09:42:29	37483/37483	---MCZ	200	added ('OK')	text/html	etag:W/%22fedd901b61f8e22368d74e0e6636f289%22	https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508?index=51	abronal-template/themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/5122050802a3.html	(from https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508)
09:42:30	37480/37480	---MCZ	200	added ('OK')	text/html	etag:W/%22a5031c3c5086b8d5bfc845d5c779b142%22	https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508?index=52	abronal-template/themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508c584.html	(from https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508)
09:42:30	37480/37480	---MCZ	200	added ('OK')	text/html	etag:W/%228e5411525b7d74e13dd7a7bd7b4544d8%22	https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508?index=53	abronal-template/themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/512205080b3b.html	(from https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508)
09:42:32	37480/37480	---MCZ	200	added ('OK')	text/html	etag:W/%2283b768d8060f975e64c27c3342994a0a%22	https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508?index=54	abronal-template/themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/5122050875c2.html	(from https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508)
09:42:32	37477/37477	---MCZ	200	added ('OK')	text/html	etag:W/%229a8eef753afbf0d7c4cf646acd0adc30%22	https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508?index=55	abronal-template/themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/512205088b19.html	(from https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508)
09:42:34	37487/37487	---MCZ	200	added ('OK')	text/html	etag:W/%22458668d6f670432b58187b2332183a34%22	https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508?index=56	abronal-template/themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508fde8.html	(from https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508)
09:42:34	21/21	---MCZ	404	error ('Not%20Found')	text/plain	date:Fri,%2009%20Aug%202024%2006:42:34%20GMT	https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/linkid.js	abronal-template/themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/linkid.js	(from https://themeforest.net/item/workzone-freelance-marketplace-html-template/screenshots/51220508)
09:42:36	107656/107656	---M--	200	added ('OK')	font/woff2	etag:%22e2f5b365c7d3d4497da73148ddfae997%22	https://work-zone.vercel.app/assets/fonts/fa-brands-400.woff2	abronal-template/work-zone.vercel.app/assets/fonts/fa-brands-400.woff2	(from https://work-zone.vercel.app/assets/css/font-awesome-all.min.css)
09:42:37	186124/186124	---MCZ	200	added ('OK')	font/ttf	etag:W/%220ef11ce096706bcafc520aee12162ae4%22	https://work-zone.vercel.app/assets/fonts/fa-brands-400.ttf	abronal-template/work-zone.vercel.app/assets/fonts/fa-brands-400.ttf	(from https://work-zone.vercel.app/assets/css/font-awesome-all.min.css)
09:42:38	25236/25236	---M--	200	added ('OK')	font/woff2	etag:%224b162098158528431aeb5636116777f0%22	https://work-zone.vercel.app/assets/fonts/fa-regular-400.woff2	abronal-template/work-zone.vercel.app/assets/fonts/fa-regular-400.woff2	(from https://work-zone.vercel.app/assets/css/font-awesome-all.min.css)
09:42:38	62320/62320	---MCZ	200	added ('OK')	font/ttf	etag:W/%2240e6df55734232692408d76ad5f9c34a%22	https://work-zone.vercel.app/assets/fonts/fa-regular-400.ttf	abronal-template/work-zone.vercel.app/assets/fonts/fa-regular-400.ttf	(from https://work-zone.vercel.app/assets/css/font-awesome-all.min.css)
09:42:40	150516/150516	---M--	200	added ('OK')	font/woff2	etag:%22328a9d0f59f0ebb55cddac6f39995bea%22	https://work-zone.vercel.app/assets/fonts/fa-solid-900.woff2	abronal-template/work-zone.vercel.app/assets/fonts/fa-solid-900.woff2	(from https://work-zone.vercel.app/assets/css/font-awesome-all.min.css)
09:42:42	4568/4568	---M--	200	added ('OK')	font/woff2	etag:%226ddaf31a1e0e05490f6919cbb3347e9d%22	https://work-zone.vercel.app/assets/fonts/fa-v4compatibility.woff2	abronal-template/work-zone.vercel.app/assets/fonts/fa-v4compatibility.woff2	(from https://work-zone.vercel.app/assets/css/font-awesome-all.min.css)
09:42:42	397420/397420	---MCZ	200	added ('OK')	font/ttf	etag:W/%22c0bf087a238488d351270a35c8f0cca0%22	https://work-zone.vercel.app/assets/fonts/fa-solid-900.ttf	abronal-template/work-zone.vercel.app/assets/fonts/fa-solid-900.ttf	(from https://work-zone.vercel.app/assets/css/font-awesome-all.min.css)
09:42:43	10140/10140	---MCZ	200	added ('OK')	font/ttf	etag:W/%2236818ecc50af8ea6c4cbef88d0b2baad%22	https://work-zone.vercel.app/assets/fonts/fa-v4compatibility.ttf	abronal-template/work-zone.vercel.app/assets/fonts/fa-v4compatibility.ttf	(from https://work-zone.vercel.app/assets/css/font-awesome-all.min.css)
09:42:45	537803/537803	---M--	200	added ('OK')	image/png	etag:%22ae79431fc40b6aa73f010c9d446abdf2%22	https://work-zone.vercel.app/assets/img/hero/hero-2-girl.png	abronal-template/work-zone.vercel.app/assets/img/hero/hero-2-girl.png	(from https://work-zone.vercel.app/index-2.html)
09:42:46	1334876/1334876	---M--	200	added ('OK')	image/jpeg	etag:%22870ed676bc35a2c0a4cc48cb6e031fc6%22	https://work-zone.vercel.app/assets/img/hero/hero-bg-2.jpeg	abronal-template/work-zone.vercel.app/assets/img/hero/hero-bg-2.jpeg	(from https://work-zone.vercel.app/index-2.html)
09:42:47	985174/985174	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d556da735ecf555a4991cacfe0b60397%22	https://work-zone.vercel.app/assets/img/categories/7.svg	abronal-template/work-zone.vercel.app/assets/img/categories/7.svg	(from https://work-zone.vercel.app/index-2.html)
09:42:47	355633/355633	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e4c0cb563c720282cc84deb49f420a28%22	https://work-zone.vercel.app/assets/img/categories/8.svg	abronal-template/work-zone.vercel.app/assets/img/categories/8.svg	(from https://work-zone.vercel.app/index-2.html)
09:42:48	376876/376876	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22771e14c17444004ce4dfc03e8f879d1d%22	https://work-zone.vercel.app/assets/img/categories/9.svg	abronal-template/work-zone.vercel.app/assets/img/categories/9.svg	(from https://work-zone.vercel.app/index-2.html)
09:42:50	472858/472858	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268090dff5d12761bccf94b8241479ec2%22	https://work-zone.vercel.app/assets/img/categories/10.svg	abronal-template/work-zone.vercel.app/assets/img/categories/10.svg	(from https://work-zone.vercel.app/index-2.html)
09:42:51	464838/464838	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22407e77a20e43aa8434370e648fa79421%22	https://work-zone.vercel.app/assets/img/categories/11.svg	abronal-template/work-zone.vercel.app/assets/img/categories/11.svg	(from https://work-zone.vercel.app/index-2.html)
09:42:51	79002/79002	---M--	200	added ('OK')	image/png	etag:%2256c47e7737a9dff4813c963e3a5e5fec%22	https://work-zone.vercel.app/assets/img/services/sc-2-1.png	abronal-template/work-zone.vercel.app/assets/img/services/sc-2-1.png	(from https://work-zone.vercel.app/index-2.html)
09:42:52	91231/91231	---M--	200	added ('OK')	image/png	etag:%22ceadb336eb54d96feb5eb0837eff1804%22	https://work-zone.vercel.app/assets/img/services/sc-2-2.png	abronal-template/work-zone.vercel.app/assets/img/services/sc-2-2.png	(from https://work-zone.vercel.app/index-2.html)
09:42:53	77573/77573	---M--	200	added ('OK')	image/png	etag:%225f4f2a48a86f2deafece9530fcbd7cba%22	https://work-zone.vercel.app/assets/img/services/sc-2-3.png	abronal-template/work-zone.vercel.app/assets/img/services/sc-2-3.png	(from https://work-zone.vercel.app/index-2.html)
09:42:54	55298/55298	---M--	200	added ('OK')	image/png	etag:%22188aef0d03985cf93f98fda80978e460%22	https://work-zone.vercel.app/assets/img/services/sc-2-4.png	abronal-template/work-zone.vercel.app/assets/img/services/sc-2-4.png	(from https://work-zone.vercel.app/index-2.html)
09:42:55	44421/44421	---M--	200	added ('OK')	image/png	etag:%22a3841195a3212acfa2fbb73bad676faa%22	https://work-zone.vercel.app/assets/img/services/sc-2-5.png	abronal-template/work-zone.vercel.app/assets/img/services/sc-2-5.png	(from https://work-zone.vercel.app/index-2.html)
09:42:56	92145/92145	---M--	200	added ('OK')	image/png	etag:%22039897b517e54fc096a0544d08412a1f%22	https://work-zone.vercel.app/assets/img/services/sc-2-6.png	abronal-template/work-zone.vercel.app/assets/img/services/sc-2-6.png	(from https://work-zone.vercel.app/index-2.html)
09:42:57	7290/7290	---M--	200	added ('OK')	image/png	etag:%2234e08fb5a9e80a54c5f834312b86e47a%22	https://work-zone.vercel.app/assets/img/job/jp-1.png	abronal-template/work-zone.vercel.app/assets/img/job/jp-1.png	(from https://work-zone.vercel.app/index-2.html)
09:42:58	6097/6097	---M--	200	added ('OK')	image/png	etag:%22aa33b49e2e66992a6ca6d1c0d60feebc%22	https://work-zone.vercel.app/assets/img/job/jp-2.png	abronal-template/work-zone.vercel.app/assets/img/job/jp-2.png	(from https://work-zone.vercel.app/index-2.html)
09:42:58	6949/6949	---M--	200	added ('OK')	image/png	etag:%220d7f7ad57a22bcaaedd8ba21c1513ff2%22	https://work-zone.vercel.app/assets/img/job/jp-3.png	abronal-template/work-zone.vercel.app/assets/img/job/jp-3.png	(from https://work-zone.vercel.app/index-2.html)
09:42:59	3247/3247	---M--	200	added ('OK')	image/png	etag:%22b748373531aeb96378644e68feb786bc%22	https://work-zone.vercel.app/assets/img/job/jp-4.png	abronal-template/work-zone.vercel.app/assets/img/job/jp-4.png	(from https://work-zone.vercel.app/index-2.html)
09:43:01	6449/6449	---M--	200	added ('OK')	image/png	etag:%22e1a2e2b22f1345d8a72312a74e3c02ce%22	https://work-zone.vercel.app/assets/img/job/jp-5.png	abronal-template/work-zone.vercel.app/assets/img/job/jp-5.png	(from https://work-zone.vercel.app/index-2.html)
09:43:02	5232/5232	---M--	200	added ('OK')	image/png	etag:%22e0427a91dd52c576adeafb06a32781ec%22	https://work-zone.vercel.app/assets/img/job/jp-6.png	abronal-template/work-zone.vercel.app/assets/img/job/jp-6.png	(from https://work-zone.vercel.app/index-2.html)
09:43:02	8033/8033	---M--	200	added ('OK')	image/png	etag:%22a4e4cc07793d8ce86b9238503fad878b%22	https://work-zone.vercel.app/assets/img/job/jp-7.png	abronal-template/work-zone.vercel.app/assets/img/job/jp-7.png	(from https://work-zone.vercel.app/index-2.html)
09:43:03	7728/7728	---M--	200	added ('OK')	image/png	etag:%22c9c74606ae2b8a92841bd22fe5a9929e%22	https://work-zone.vercel.app/assets/img/job/jp-8.png	abronal-template/work-zone.vercel.app/assets/img/job/jp-8.png	(from https://work-zone.vercel.app/index-2.html)
09:43:04	6364/6364	---M--	200	added ('OK')	image/png	etag:%22dd291691d197d112546603332beeef18%22	https://work-zone.vercel.app/assets/img/job/jp-9.png	abronal-template/work-zone.vercel.app/assets/img/job/jp-9.png	(from https://work-zone.vercel.app/index-2.html)
09:43:06	4409/4409	---M--	200	added ('OK')	image/png	etag:%2255a407d1f61724be9b9acc6c0c04f81d%22	https://work-zone.vercel.app/assets/img/about/tab-icon-1.png	abronal-template/work-zone.vercel.app/assets/img/about/tab-icon-1.png	(from https://work-zone.vercel.app/index-2.html)
09:43:06	5591/5591	---M--	200	added ('OK')	image/png	etag:%2271c2f4c1d0bf10883aedbc8c7d4ad2b2%22	https://work-zone.vercel.app/assets/img/about/tab-icon-2.png	abronal-template/work-zone.vercel.app/assets/img/about/tab-icon-2.png	(from https://work-zone.vercel.app/index-2.html)
09:43:08	4578/4578	---M--	200	added ('OK')	image/png	etag:%227649673fa3420e8c028ca9b986e4c650%22	https://work-zone.vercel.app/assets/img/about/tab-icon-3.png	abronal-template/work-zone.vercel.app/assets/img/about/tab-icon-3.png	(from https://work-zone.vercel.app/index-2.html)
09:43:09	359987/359987	---M--	200	added ('OK')	image/png	etag:%220d3e9e47c9ba8b5768590dac53645a87%22	https://work-zone.vercel.app/assets/img/about/f-girl.png	abronal-template/work-zone.vercel.app/assets/img/about/f-girl.png	(from https://work-zone.vercel.app/index-2.html)
09:43:10	32661/32661	---M--	200	added ('OK')	image/png	etag:%2287105e45a1575383008857ce501ecbeb%22	https://work-zone.vercel.app/assets/img/about/v-card-1.png	abronal-template/work-zone.vercel.app/assets/img/about/v-card-1.png	(from https://work-zone.vercel.app/index-2.html)
09:43:11	15186/15186	---M--	200	added ('OK')	image/png	etag:%2258d1edc7a537bbda3b6803265a02ed80%22	https://work-zone.vercel.app/assets/img/about/v-card-2.png	abronal-template/work-zone.vercel.app/assets/img/about/v-card-2.png	(from https://work-zone.vercel.app/index-2.html)
09:43:13	20639/20639	---M--	200	added ('OK')	image/png	etag:%227562227433eba79c39a98ddcf9e5b195%22	https://work-zone.vercel.app/assets/img/freelancer/avatar-1.png	abronal-template/work-zone.vercel.app/assets/img/freelancer/avatar-1.png	(from https://work-zone.vercel.app/freelancer-details.html)
09:43:14	34677/34677	---M--	200	added ('OK')	image/png	etag:%2246e9cad3349fe87900ca3b974478c842%22	https://work-zone.vercel.app/assets/img/services/5.png	abronal-template/work-zone.vercel.app/assets/img/services/5.png	(from https://work-zone.vercel.app/freelancer-details.html)
09:43:14	914603/914603	---M--	200	added ('OK')	image/png	etag:%225d5ceecec88b34a89542924625750c61%22	https://work-zone.vercel.app/assets/img/common/breadcrumb-bg.png	abronal-template/work-zone.vercel.app/assets/img/common/breadcrumb-bg.png	(from https://work-zone.vercel.app/freelancers.html)
09:43:15	32076/32076	---M--	200	added ('OK')	image/png	etag:%22e687874d3f07c851cb1c195f89407edf%22	https://work-zone.vercel.app/assets/img/freelancer/p-1.png	abronal-template/work-zone.vercel.app/assets/img/freelancer/p-1.png	(from https://work-zone.vercel.app/freelancer-details.html)
09:43:17	685240/685240	---M--	200	added ('OK')	image/jpeg	etag:%2275dde0c8b598ba9c9f6440fdc633aee3%22	https://work-zone.vercel.app/assets/img/freelancer/p-xl.jpeg	abronal-template/work-zone.vercel.app/assets/img/freelancer/p-xl.jpeg	(from https://work-zone.vercel.app/freelancer-details.html)
09:43:17	74811/74811	---M--	200	added ('OK')	image/png	etag:%221f52eeee37667fb6ce05c59febde8c37%22	https://work-zone.vercel.app/assets/img/freelancer/p-2.png	abronal-template/work-zone.vercel.app/assets/img/freelancer/p-2.png	(from https://work-zone.vercel.app/freelancer-details.html)
09:43:18	26031/26031	---M--	200	added ('OK')	image/png	etag:%2261fba5319ed9cea6a51b468d59b817b6%22	https://work-zone.vercel.app/assets/img/freelancer/p-3.png	abronal-template/work-zone.vercel.app/assets/img/freelancer/p-3.png	(from https://work-zone.vercel.app/freelancer-details.html)
09:43:19	38207/38207	---M--	200	added ('OK')	image/png	etag:%2238762cc33246638e97889cb3c10de038%22	https://work-zone.vercel.app/assets/img/freelancer/p-4.png	abronal-template/work-zone.vercel.app/assets/img/freelancer/p-4.png	(from https://work-zone.vercel.app/freelancer-details.html)
09:43:20	51864/51864	---M--	200	added ('OK')	image/png	etag:%22e491a91134670bcec46d176177b28b3c%22	https://work-zone.vercel.app/assets/img/freelancer/p-5.png	abronal-template/work-zone.vercel.app/assets/img/freelancer/p-5.png	(from https://work-zone.vercel.app/freelancer-details.html)
09:43:21	31573/31573	---M--	200	added ('OK')	image/png	etag:%220dd5712273083353e83408fc8f317132%22	https://work-zone.vercel.app/assets/img/freelancer/p-6.png	abronal-template/work-zone.vercel.app/assets/img/freelancer/p-6.png	(from https://work-zone.vercel.app/freelancer-details.html)
09:43:22	34677/34677	---M--	200	added ('OK')	image/png	etag:%2246e9cad3349fe87900ca3b974478c842%22	https://work-zone.vercel.app/assets/img/freelancer/p-7.png	abronal-template/work-zone.vercel.app/assets/img/freelancer/p-7.png	(from https://work-zone.vercel.app/freelancer-details.html)
09:43:23	59204/59204	---M--	200	added ('OK')	image/png	etag:%22940104535ac76f358930052680ac633a%22	https://work-zone.vercel.app/assets/img/freelancer/p-8.png	abronal-template/work-zone.vercel.app/assets/img/freelancer/p-8.png	(from https://work-zone.vercel.app/freelancer-details.html)
09:43:24	61130/61130	---M--	200	added ('OK')	image/png	etag:%2274015024f10309296342b171b1c42a75%22	https://work-zone.vercel.app/assets/img/freelancer/p-9.png	abronal-template/work-zone.vercel.app/assets/img/freelancer/p-9.png	(from https://work-zone.vercel.app/freelancer-details.html)
09:43:25	69995/69995	---M--	200	added ('OK')	image/png	etag:%221b34fad650e3fb5a3ef7c069217cff65%22	https://work-zone.vercel.app/assets/img/freelancer/p-10.png	abronal-template/work-zone.vercel.app/assets/img/freelancer/p-10.png	(from https://work-zone.vercel.app/freelancer-details.html)
09:43:26	42187/42187	---M--	200	added ('OK')	image/png	etag:%225e06c4350c5e58fd77ac230b83efc70c%22	https://work-zone.vercel.app/assets/img/freelancer/p-11.png	abronal-template/work-zone.vercel.app/assets/img/freelancer/p-11.png	(from https://work-zone.vercel.app/freelancer-details.html)
09:43:27	23733/23733	---M--	200	added ('OK')	image/png	etag:%22f4f9ce4f4319d9ae1df1aedd7fdfa4a5%22	https://work-zone.vercel.app/assets/img/freelancer/p-12.png	abronal-template/work-zone.vercel.app/assets/img/freelancer/p-12.png	(from https://work-zone.vercel.app/freelancer-details.html)
09:43:29	1466507/1466507	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2248884716cb750ddf5527f1c25b6becba%22	https://work-zone.vercel.app/assets/img/features/1.svg	abronal-template/work-zone.vercel.app/assets/img/features/1.svg	(from https://work-zone.vercel.app/about.html)
09:43:30	1886720/1886720	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227da7d7a8abce3ede027b34cf5215de06%22	https://work-zone.vercel.app/assets/img/features/2.svg	abronal-template/work-zone.vercel.app/assets/img/features/2.svg	(from https://work-zone.vercel.app/about.html)
09:43:31	531005/531005	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2284a8a9dc7e555cd132e3ec87b4bb4ab2%22	https://work-zone.vercel.app/assets/img/features/3.svg	abronal-template/work-zone.vercel.app/assets/img/features/3.svg	(from https://work-zone.vercel.app/about.html)
09:43:31	455875/455875	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2206d9847e5bf81c622a81df2a8941b0f8%22	https://work-zone.vercel.app/assets/img/features/4.svg	abronal-template/work-zone.vercel.app/assets/img/features/4.svg	(from https://work-zone.vercel.app/about.html)
09:43:33	2450/2450	---M--	200	added ('OK')	image/png	etag:%2204836dce351951afa46ed82917c06214%22	https://work-zone.vercel.app/assets/img/about/sign.png	abronal-template/work-zone.vercel.app/assets/img/about/sign.png	(from https://work-zone.vercel.app/about.html)
09:43:33	315204/315204	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c305b987a7a5d9f6c04a080e82368af7%22	https://work-zone.vercel.app/assets/img/features/5.svg	abronal-template/work-zone.vercel.app/assets/img/features/5.svg	(from https://work-zone.vercel.app/about.html)
09:43:34	136027/136027	---M--	200	added ('OK')	image/png	etag:%22e9a5a1bad54cc73a7439ef0544f352ee%22	https://work-zone.vercel.app/assets/img/about/img-1.png	abronal-template/work-zone.vercel.app/assets/img/about/img-1.png	(from https://work-zone.vercel.app/about.html)
09:43:35	111267/111267	---M--	200	added ('OK')	image/png	etag:%22ed18ea17956bb68e128f02edfa6767d5%22	https://work-zone.vercel.app/assets/img/about/img-2.png	abronal-template/work-zone.vercel.app/assets/img/about/img-2.png	(from https://work-zone.vercel.app/about.html)
09:43:36	183312/183312	---M--	200	added ('OK')	image/png	etag:%228ff0131f19a1abb4ba9a80633aa95421%22	https://work-zone.vercel.app/assets/img/about/img-3.png	abronal-template/work-zone.vercel.app/assets/img/about/img-3.png	(from https://work-zone.vercel.app/about.html)
09:43:37	21974/21974	---M--	200	added ('OK')	image/png	etag:%224baf3eee5256f4a9ae6b08acdfca3687%22	https://work-zone.vercel.app/assets/img/services/sch-1.png	abronal-template/work-zone.vercel.app/assets/img/services/sch-1.png	(from https://work-zone.vercel.app/services.html)
09:43:38	14008/14008	---M--	200	added ('OK')	image/png	etag:%2235331e2aaa10f9e27c0a4ab23d2c2522%22	https://work-zone.vercel.app/assets/img/services/sch-2.png	abronal-template/work-zone.vercel.app/assets/img/services/sch-2.png	(from https://work-zone.vercel.app/services.html)
09:43:39	17134/17134	---M--	200	added ('OK')	image/png	etag:%228a3e04ff52ddf3c0330cb86244823655%22	https://work-zone.vercel.app/assets/img/services/sch-4.png	abronal-template/work-zone.vercel.app/assets/img/services/sch-4.png	(from https://work-zone.vercel.app/services.html)
09:43:40	23968/23968	---M--	200	added ('OK')	image/png	etag:%22e890144b29076854024060d81f7212be%22	https://work-zone.vercel.app/assets/img/services/sch-5.png	abronal-template/work-zone.vercel.app/assets/img/services/sch-5.png	(from https://work-zone.vercel.app/services.html)
09:43:40	24359/24359	---M--	200	added ('OK')	image/png	etag:%22abeb01f0e083b1cce576c72dbd36852d%22	https://work-zone.vercel.app/assets/img/services/sch-7.png	abronal-template/work-zone.vercel.app/assets/img/services/sch-7.png	(from https://work-zone.vercel.app/services.html)
09:43:42	28485/28485	---M--	200	added ('OK')	image/png	etag:%22efc5b7b10652e23c8aad4ed4d6de15f6%22	https://work-zone.vercel.app/assets/img/services/sch-8.png	abronal-template/work-zone.vercel.app/assets/img/services/sch-8.png	(from https://work-zone.vercel.app/services.html)
09:43:43	15554/15554	---M--	200	added ('OK')	image/png	etag:%22b06dc6ef49d6e9c9e80a8d1651c6b0ae%22	https://work-zone.vercel.app/assets/img/services/sch-9.png	abronal-template/work-zone.vercel.app/assets/img/services/sch-9.png	(from https://work-zone.vercel.app/services.html)
09:43:45	37483/37483	---M--	200	added ('OK')	image/png	etag:%220e175599cd48fbe6e0b09c0bee4fada2%22	https://work-zone.vercel.app/assets/img/services/sl-th-1.png	abronal-template/work-zone.vercel.app/assets/img/services/sl-th-1.png	(from https://work-zone.vercel.app/service-details.html)
09:43:45	591446/591446	---M--	200	added ('OK')	image/png	etag:%228db0f0575f3549b321dc641d16c5f13b%22	https://work-zone.vercel.app/assets/img/services/sl-xl-1.png	abronal-template/work-zone.vercel.app/assets/img/services/sl-xl-1.png	(from https://work-zone.vercel.app/service-details.html)
09:43:46	23244/23244	---M--	200	added ('OK')	image/png	etag:%22bd7e517cf735d381bdcd21d44188c08d%22	https://work-zone.vercel.app/assets/img/services/sl-th-2.png	abronal-template/work-zone.vercel.app/assets/img/services/sl-th-2.png	(from https://work-zone.vercel.app/service-details.html)
09:43:47	22697/22697	---M--	200	added ('OK')	image/png	etag:%220f2f1ae68290b1da8c1157d4f0a330cf%22	https://work-zone.vercel.app/assets/img/services/sl-th-3.png	abronal-template/work-zone.vercel.app/assets/img/services/sl-th-3.png	(from https://work-zone.vercel.app/service-details.html)
09:43:48	17992/17992	---M--	200	added ('OK')	image/png	etag:%228645ef3fc951663c68265a24e1b74d11%22	https://work-zone.vercel.app/assets/img/services/sl-th-4.png	abronal-template/work-zone.vercel.app/assets/img/services/sl-th-4.png	(from https://work-zone.vercel.app/service-details.html)
09:43:49	18831/18831	---M--	200	added ('OK')	image/png	etag:%229beaec180ef885a861b4df7623fb5283%22	https://work-zone.vercel.app/assets/img/services/service-ex-1.png	abronal-template/work-zone.vercel.app/assets/img/services/service-ex-1.png	(from https://work-zone.vercel.app/service-details.html)
09:43:49	14924/14924	---M--	200	added ('OK')	image/png	etag:%22cacf1eeb05bbbed37072f3db8de7cd6a%22	https://work-zone.vercel.app/assets/img/services/service-ex-2.png	abronal-template/work-zone.vercel.app/assets/img/services/service-ex-2.png	(from https://work-zone.vercel.app/service-details.html)
09:43:51	15106/15106	---M--	200	added ('OK')	image/png	etag:%22121b111b69ed6e2628a1e9fe349cb970%22	https://work-zone.vercel.app/assets/img/services/service-ex-3.png	abronal-template/work-zone.vercel.app/assets/img/services/service-ex-3.png	(from https://work-zone.vercel.app/service-details.html)
09:43:52	8671/8671	---M--	200	added ('OK')	image/png	etag:%224f03e3b6c8dced613bf002134e9de97c%22	https://work-zone.vercel.app/assets/img/services/av-1.png	abronal-template/work-zone.vercel.app/assets/img/services/av-1.png	(from https://work-zone.vercel.app/service-details.html)
09:43:53	5283/5283	---M--	200	added ('OK')	image/png	etag:%2204cade15079dcef02bd54e46b1f8c4ff%22	https://work-zone.vercel.app/assets/img/services/s-av-1.png	abronal-template/work-zone.vercel.app/assets/img/services/s-av-1.png	(from https://work-zone.vercel.app/service-details.html)
09:43:54	7872/7872	---M--	200	added ('OK')	image/png	etag:%22143270d23e12fab34bd9c67dfd2df826%22	https://work-zone.vercel.app/assets/img/services/av-2.png	abronal-template/work-zone.vercel.app/assets/img/services/av-2.png	(from https://work-zone.vercel.app/service-details.html)
09:43:55	7680/7680	---M--	200	added ('OK')	image/png	etag:%2272f1a60ac2d538368e92bf7fe2a176e0%22	https://work-zone.vercel.app/assets/img/services/av-3.png	abronal-template/work-zone.vercel.app/assets/img/services/av-3.png	(from https://work-zone.vercel.app/service-details.html)
09:43:56	37892/37892	---M--	200	added ('OK')	image/png	etag:%221a3a15eeae5128ff784dd79555507fa4%22	https://work-zone.vercel.app/assets/img/services/service-sm.png	abronal-template/work-zone.vercel.app/assets/img/services/service-sm.png	(from https://work-zone.vercel.app/service-details.html)
09:43:57	14924/14924	---M--	200	added ('OK')	image/png	etag:%22cacf1eeb05bbbed37072f3db8de7cd6a%22	https://work-zone.vercel.app/assets/img/services/extra.png	abronal-template/work-zone.vercel.app/assets/img/services/extra.png	(from https://work-zone.vercel.app/service-details.html)
09:43:57	9016/9016	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220949de59e911066da50ab7a193fce962%22	https://work-zone.vercel.app/assets/img/services/payement/pl-1.svg	abronal-template/work-zone.vercel.app/assets/img/services/payement/pl-1.svg	(from https://work-zone.vercel.app/service-details.html)
09:43:59	5770/5770	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221b736f33aac442eb3da1107ec55df88f%22	https://work-zone.vercel.app/assets/img/services/payement/pl-2.svg	abronal-template/work-zone.vercel.app/assets/img/services/payement/pl-2.svg	(from https://work-zone.vercel.app/service-details.html)
